EMPLOYEE_ID,PERSON_TYPE,PERSON_STATUS,DEPARTMENT_NAME,JOB_FUNCTION,JOB_TITLE,CAREER_BAND,LEGAL_ENTITY_NAME,DIVISION_NAME,BUSINESS_SEGMENT,INDUSTRY_FOCUS_NAME,GE_HIRE_DATE,LOCATION_NAME,CITY,STATE_NAME,COUNTRY_NAME,COUNTRY,FUNCTION_GROUP
11415280735,EMPLOYEE,I,AVI ENG-SVS-Services Engineering CF6 LCE,Engineering/Technology,Consulting Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,6/26/79 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
1952351429,EMPLOYEE,I,AVI ENG-Engineering Material Systems,Environmental Health & Safety,Lead Services and Projects Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,6/20/78 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
16978743119,EMPLOYEE,I,AVI SC-CR-Engine Component Repair,Manufacturing,Senior Manufacturing Engineering Manager,SPB,GE ENGINE SERVICES,,,,,,,,,,
1952354199,EMPLOYEE,A,AVI ENG-AME-Advanced Combat Engine Design,Engineering/Technology,Senior Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,1/19/99 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20772574955,EMPLOYEE,A,AVI ENG-CE-General Electric Aviation Engines,Engineering/Technology,Chief Consulting Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,4/10/89 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5678098891,EMPLOYEE,A,AVI ENG-GE9XE-Systems,Engineering/Technology,Principal Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-GE 9X Engineering,Aviation Engineering,GE Aviation,8/3/98 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
1952355175,EMPLOYEE,I,AVI SAL-AMER-North AMERerica Sales,Sales,Sr Sales Director,SPB,GENERAL ELECTRIC COMPANY,AVI SAL-Americas,Aviation Sales & Marketing,GE Aviation,8/4/80 0:00,Evendale OH US,Evendale,Ohio,United States,US,Commercial
15914166637,EMPLOYEE,A,AVI SC-AT-Peebles Test Organization,Engineering/Technology,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,6/11/90 0:00,Peebles (GET) OH US,Peebles,Ohio,United States,US,Production
14915174251,EMPLOYEE,A,AVI SC-CR-Engine Component Repair,Manufacturing,Cinti Service Metallographic Inspector,HRLY,GE ENGINE SERVICES,,,,,,,,,,
15914173533,EMPLOYEE,A,AVI ENG-CE-General Electric Aviation Engines,Engineering/Technology,Chief Consulting Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,8/11/90 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
15914173684,EMPLOYEE,A,AVI ENG-CE-General Electric Aviation Engines,Engineering/Technology,Chief Consulting Engineer - Aero Dynamics,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,11/19/84 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
15914173836,EMPLOYEE,A,AVI SC-QUAL-Supplier Quality,Sourcing,Lead Supplier Quality Engineering Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,11/9/98 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
20934401004,EMPLOYEE,A,AVI ENG-MP&PE-Marine & Industrial Design Engineering,Engineering/Technology,Senior Designer - Drafting,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,12/28/88 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Production
17869680909,EMPLOYEE,I,AVI SC-CSC-Evendale Manufacturing Operations,Manufacturing,Lead Manufacturing Engineer,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Combustion & Structural Components,Aviation Supply Chain,GE Aviation,6/18/78 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20934411371,EMPLOYEE,A,AVI ENG-AME-Advanced Combat Engine Design,Engineering/Technology,Senior Engineer - Combustion,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,9/12/96 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
14915188739,EMPLOYEE,A,AVI ENG-GE9XE-Design,Engineering/Technology,Principal Engineer - Combustion,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-GE 9X Engineering,Aviation Engineering,GE Aviation,1/2/86 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
15914189143,EMPLOYEE,A,AVI ENG-SVS-Services Engineering GP Systems,Engineering/Technology,Consulting Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,12/6/99 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
19381277190,EMPLOYEE,A,AVI SC-MTL-Logistics Operation,Manufacturing,Lead Materials Planning & Execution Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Materials,Aviation Supply Chain,GE Aviation,4/24/84 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20411384942,EMPLOYEE,A,AVI SC-AT-Assembly & Test Engineering,Engineering/Technology,Senior Engineer - Chief Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,11/29/87 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
6535633127,EMPLOYEE,A,AVI ENG-SVS-Services Engineering HF120 P20 Systems,Engineering/Technology,Consulting Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,7/6/84 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
6535633283,EMPLOYEE,A,AVI ENG-MP&PE-Large Military Engineering,Engineering/Technology,Senior Engineer - Mechanical Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,1/27/86 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
3318514707,EMPLOYEE,A,AVI CEO-CFM56 LEAP-Business Operations,Product Management,Senior Product Manager,SPB,GENERAL ELECTRIC COMPANY,AVI CEO-CFM56 & LEAP,Aviation Commercial Engines,GE Aviation,8/23/98 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Commercial
15914211952,EMPLOYEE,A,AVI SC-DOPS-Special Product Operations 754 757,Manufacturing,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Delivery Operations,Aviation Supply Chain,GE Aviation,7/3/84 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
15914219151,EMPLOYEE,A,AVI ENG-SVS-Services Engineering CF6 Systems,Engineering/Technology,Principal Engineer - Electrical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,7/18/89 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
15914219226,EMPLOYEE,A,AVI SC-SRC-Casting Airfoils & Farmout,Manufacturing,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Sourcing,Aviation Supply Chain,GE Aviation,10/21/85 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
9590401357,EMPLOYEE,I,AVI SC-CMC-CMC SC Staff,Manufacturing,Senior Manufacturing Engineering Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,6/16/87 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
6535639351,EMPLOYEE,A,AVI ENG-MP&PE-Large Military Engineering,Engineering/Technology,Senior Engineer - Accessories,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,7/16/80 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
3318517851,EMPLOYEE,A,AVI ENG-ATO-Advanced Systems Design & Technology,Engineering/Technology,Senior Staff Engineer - Emerging Technologies,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,8/29/86 0:00,Other WA US,Everett,Washington,United States,US,Production
20934460415,EMPLOYEE,I,AVI ENG-CE-General Electric Aviation Engines,Engineering/Technology,Chief Consulting Engineer - Electrical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,6/1/83 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
14915223824,EMPLOYEE,A,AVI ENG-ATO-Engine Operations Technology & Modeling,Engineering/Technology,Specialist - Operations,PB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,5/16/83 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
12406922060,EMPLOYEE,A,AVI BGA-UNI-JAX,Engineering/Technology,Senior Staff Engineer - Electronic Hardware,SPB,UNISON INDUSTRIES,,,,,,,,,,
17869731621,EMPLOYEE,A,AVI ENG-AME-N&DP Next Gen Products Engineering,Engineering/Technology,Senior Technical Leader - Project Management,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,10/17/83 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20934470782,EMPLOYEE,A,AVI ENG-EMS-Commercial Engines Materials Engineering,Engineering/Technology,Specialist - Testing Specialist,PB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,6/1/98 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20934481148,EMPLOYEE,A,AVI CEO-GENX-Product Operations,Product Management,Senior Hardware Manager,SPB,GENERAL ELECTRIC COMPANY,AVI CEO-GENX,Aviation Commercial Engines,GE Aviation,11/3/97 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Commercial
8595851557,EMPLOYEE,A,AVI AERO-AERO-Manufacturing Programs,Product Management,Senior Product Manager,SPB,GENERAL ELECTRIC COMPANY,AVI AERO-Aero,Aviation Aeroderivatives,GE Aviation,12/18/82 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Commercial
5568753609,EMPLOYEE,A,AVI ENG-EMS-Commercial Engines Materials Engineering,Engineering/Technology,Principal Engineer - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,2/4/88 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
2411014206,EMPLOYEE,A,AVI ENG-SVS-Services Technology Advanced Repair Development,Engineering/Technology,Senior Engineer - Chief Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,11/21/88 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20250332795,EMPLOYEE,A,AVI ENG-GE9XE-Controls & Configurations,Engineering/Technology,Consulting Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-GE 9X Engineering,Aviation Engineering,GE Aviation,10/23/84 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
19763614988,EMPLOYEE,A,AVI ENG-EMS-Commercial Engines Materials Engineering,Engineering/Technology,Senior Technical Leader - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,8/28/89 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5568758912,EMPLOYEE,A,AVI ENG-MP&PE-Tech Maturation Development Program Design,Engineering/Technology,Consulting Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,8/3/89 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5568761537,EMPLOYEE,A,AVI ENG-AME-Advanced Combat Engine Design,Engineering/Technology,Principal Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,9/17/84 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20250351790,EMPLOYEE,I,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Consulting Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,11/8/74 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
19763633809,EMPLOYEE,I,AVI SC-AT-Engine Assembly,Manufacturing,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,8/13/79 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20616578142,EMPLOYEE,I,AVI SC-RPCA-Blisk Lean Lab 754 757,Manufacturing,Senior Manufacturing Engineering Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,8/28/78 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
803288724,EMPLOYEE,A,AVI SC-TA-Greenville,Manufacturing,Lead Manufacturing Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,7/21/86 0:00,Piedmont(MxPy) SC US,Piedmont,South Carolina,United States,US,Production
3998752086,EMPLOYEE,A,AVI ENG-ATO-Systems Design & Technologies,Engineering/Technology,Sub-Section Manager - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,9/7/99 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20250371847,EMPLOYEE,A,AVI ENG-EMS-Military & NTI,Engineering/Technology,Senior Technical Leader - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,1/23/89 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5568769466,EMPLOYEE,A,AVI ENG-SVS-Services Engineering GEnx LCE,Engineering/Technology,Consulting Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,12/18/78 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
5568769492,EMPLOYEE,A,AVI SC-EHSSF-Security & Facilities,Manufacturing,Evendale Mechanical Maintenance,HRLY,GENERAL ELECTRIC COMPANY,AVI SC-EHS & Security & Facilities & Health Services,Aviation Supply Chain,GE Aviation,5/10/86 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
2411021095,EMPLOYEE,A,AVI DIG-Information Technology,Digital Technology,Sr Staff Technical Program Manager,SPB,GENERAL ELECTRIC COMPANY,AVI DIG-Information Technology,Aviation Digital,GE Aviation,8/8/88 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
3998757874,EMPLOYEE,A,AVI SC-RPCA-Blisk Lean Lab 754 757,Manufacturing,Senior Principal Manufacturing Engineer Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,2/27/84 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20250390553,EMPLOYEE,A,AVI SVS-MS-Commercial,Services,Senior Project Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SVS-Materials Solutions,Aviation Services,GE Aviation,6/25/83 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
20250390746,EMPLOYEE,A,AVI ENG-AME-Tech Maturation Development Program Design,Engineering/Technology,Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,7/20/98 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20250390842,EMPLOYEE,A,AVI ENG-SVS-Services Technology Advanced Repair Development,Engineering/Technology,Advanced Lead Engineer - Inspection Testing,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,7/10/86 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5568774689,EMPLOYEE,A,AVI SC-CME-Inspection Technologies 754 757,Manufacturing,Senior Manufacturing Engineering Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Chief Manufacturing Engineering,Aviation Supply Chain,GE Aviation,8/7/89 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20862869538,EMPLOYEE,I,AVI ENG-TSE&FTO-Test Enabling Systems & Instrumentation,Engineering/Technology,Senior Technologist - Testing Specialist,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,4/6/81 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5568777500,EMPLOYEE,A,AVI SC-CMC-CMC SC Staff,Engineering/Technology,Senior Engineer - Interdisciplinary Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,6/10/85 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20616626736,EMPLOYEE,A,AVI CEO-GENX,Manufacturing,Executive - Operation Management,EB,GENERAL ELECTRIC COMPANY,AVI CEO-GENX,Aviation Commercial Engines,GE Aviation,6/24/98 0:00,W Chester OH US,West Chester,Ohio,United States,US,Production
18439559493,EMPLOYEE,A,AVI ENG-CE-General Electric Aviation Engines,Engineering/Technology,Executive Chief Consulting Engineer - Technology,EB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,2/15/84 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
20978552679,EMPLOYEE,A,AVI ENG-SVS-Services Engineering,Engineering/Technology,Executive - Technology,EB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,8/14/87 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
3750970864,EMPLOYEE,A,AVI SC-EHSSF-Security & Facilities,Security,Senior Security Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-EHS & Security & Facilities & Health Services,Aviation Supply Chain,GE Aviation,1/21/85 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
13730187459,EMPLOYEE,A,AVI SC-QUAL-Supplier Quality,Sourcing,Lead Supplier Quality Engineering Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,3/10/82 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20989345474,EMPLOYEE,A,AVI ENG-EMS-CMC & Coatings Material,Engineering/Technology,Executive - Engineering Operations Management,EB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,8/24/92 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5659887002,EMPLOYEE,A,AVI ENG-TSE&FTO-Test Enabling Systems & Instrumentation,Engineering/Technology,Principal Engineer - Testing,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,4/17/00 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
13730200469,EMPLOYEE,A,AVI SVS-MS-Regional,Services,Lead Customer Order & Fulfillment Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SVS-Materials Solutions,Aviation Services,GE Aviation,6/26/78 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
20989364763,EMPLOYEE,I,AVI ENG-ATO-Advanced Design Tools,Engineering/Technology,Advanced Lead Engineer - Engineering Tools,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,3/1/81 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
18439585833,EMPLOYEE,A,AVI MSO-Advanced Combat Engines Projects,Business Management,Senior Business Operations Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Advanced Combat Engines Projects,Aviation Military Systems,GE Aviation,9/5/85 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5659892580,EMPLOYEE,A,AVI SC-CMC-Ceramic Matrix Composites Lean Lab,Engineering/Technology,Evendale Composites Engrg Tech (TA),OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,9/2/83 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
12407018415,EMPLOYEE,A,AVI ENG-SVS-Services Technology Tech Pubs,Engineering/Technology,Senior Specialist - Operations,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,11/11/84 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
